,post_id,post_text,time,reaction_count,comments,shares,post_url,page_url,like,love,haha,wow,care,angry,sad,images_cnt
141,575800190677834,"סקס/לייף, פרק 3, דקה 19:50",2022-07-16 23:01:22,3860,439,14,https://facebook.com/hapshuta/posts/575800190677834,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRHF6czW1iZ93l2LhvsN-Khs4OqjkENe1CMz2sWDL8OTBcYmHKDMWTeN55gPx82DdyNyw79x6rhv-5vzDLQsAgaSzbDcHb8fgk4_hTIrZOab62MNKXAfH0xlTAWZnYHJg-KSW5jGmJbBtDyIUuz3zG55EJeXiwrNb5Qvz0kiVqBzo0OOXD487EwWnzZNPF3dPa&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_26\,2469,5,1375,5,6,0,0,1
142,575763857348134,אני ב2010 מתחת לבית המלון שבו התארחו כוכבי כמעט מלאכים,2022-07-16 21:57:15,4781,721,86,https://facebook.com/hapshuta/posts/575763857348134,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRHF6czW1iZ93l2LhvsN-Khs4OqjkENe1CMz2sWDL8OTBcYmHKDMWTeN55gPx82DdyNyw79x6rhv-5vzDLQsAgaSzbDcHb8fgk4_hTIrZOab62MNKXAfH0xlTAWZnYHJg-KSW5jGmJbBtDyIUuz3zG55EJeXiwrNb5Qvz0kiVqBzo0OOXD487EwWnzZNPF3dPa&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_26\,3664,11,1103,1,0,1,1,1
143,575684027356117,"היום גיליתי שכשאנשים חטובים אומרים להתאמן הם לא מתכוונים לחצי שעה של הליכה ברחוב בקצב רגיל תוך האזנה לשירי פופ
וזה היה מאוד מאכזב",2022-07-16 19:38:41,9638,658,36,https://facebook.com/hapshuta/posts/575684027356117,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRHF6czW1iZ93l2LhvsN-Khs4OqjkENe1CMz2sWDL8OTBcYmHKDMWTeN55gPx82DdyNyw79x6rhv-5vzDLQsAgaSzbDcHb8fgk4_hTIrZOab62MNKXAfH0xlTAWZnYHJg-KSW5jGmJbBtDyIUuz3zG55EJeXiwrNb5Qvz0kiVqBzo0OOXD487EwWnzZNPF3dPa&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_26\,7626,20,1975,5,4,0,8,0
144,575592834031903,סליחה אני אלך עכשיו,2022-07-16 17:29:28,5680,162,30,https://facebook.com/hapshuta/posts/575592834031903,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRHF6czW1iZ93l2LhvsN-Khs4OqjkENe1CMz2sWDL8OTBcYmHKDMWTeN55gPx82DdyNyw79x6rhv-5vzDLQsAgaSzbDcHb8fgk4_hTIrZOab62MNKXAfH0xlTAWZnYHJg-KSW5jGmJbBtDyIUuz3zG55EJeXiwrNb5Qvz0kiVqBzo0OOXD487EwWnzZNPF3dPa&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_26\,3706,9,1957,3,5,0,0,1
145,575502560707597,אני והבסטי מעלות תמונה מהחופשה בפריז בידיעה שברגע שאנחנו נוחתות בארץ אנחנו לא מדברות יותר בחיים,2022-07-16 14:59:30,3379,501,8,https://facebook.com/hapshuta/posts/575502560707597,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRHF6czW1iZ93l2LhvsN-Khs4OqjkENe1CMz2sWDL8OTBcYmHKDMWTeN55gPx82DdyNyw79x6rhv-5vzDLQsAgaSzbDcHb8fgk4_hTIrZOab62MNKXAfH0xlTAWZnYHJg-KSW5jGmJbBtDyIUuz3zG55EJeXiwrNb5Qvz0kiVqBzo0OOXD487EwWnzZNPF3dPa&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_26\,2528,14,833,2,2,0,0,1
146,575412097383310,"אני: קמה ב12 בצהריים ומרגישה שנדרסתי על ידי משאית
ההורים שלי ב7 בבוקר:",2022-07-16 12:04:02,7973,671,37,https://facebook.com/hapshuta/posts/575412097383310,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRHF6czW1iZ93l2LhvsN-Khs4OqjkENe1CMz2sWDL8OTBcYmHKDMWTeN55gPx82DdyNyw79x6rhv-5vzDLQsAgaSzbDcHb8fgk4_hTIrZOab62MNKXAfH0xlTAWZnYHJg-KSW5jGmJbBtDyIUuz3zG55EJeXiwrNb5Qvz0kiVqBzo0OOXD487EwWnzZNPF3dPa&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_26\,6184,13,1771,1,2,0,2,1
147,575130267411493,אז אני מבינה שגם חמאס שולח ב1 בלילה דברים שהוא יתחרט עליהם,2022-07-16 01:53:17,8412,298,115,https://facebook.com/hapshuta/posts/575130267411493,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRHF6czW1iZ93l2LhvsN-Khs4OqjkENe1CMz2sWDL8OTBcYmHKDMWTeN55gPx82DdyNyw79x6rhv-5vzDLQsAgaSzbDcHb8fgk4_hTIrZOab62MNKXAfH0xlTAWZnYHJg-KSW5jGmJbBtDyIUuz3zG55EJeXiwrNb5Qvz0kiVqBzo0OOXD487EwWnzZNPF3dPa&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_26\,6574,9,1813,7,5,0,4,0
148,575071787417341,"לקוח: אני אדאג שיפטרו אותך
אני:",2022-07-15 23:35:52,2954,461,30,https://facebook.com/hapshuta/posts/575071787417341,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRHF6czW1iZ93l2LhvsN-Khs4OqjkENe1CMz2sWDL8OTBcYmHKDMWTeN55gPx82DdyNyw79x6rhv-5vzDLQsAgaSzbDcHb8fgk4_hTIrZOab62MNKXAfH0xlTAWZnYHJg-KSW5jGmJbBtDyIUuz3zG55EJeXiwrNb5Qvz0kiVqBzo0OOXD487EwWnzZNPF3dPa&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_26\,2057,10,885,1,0,1,0,0
149,575041740753679,כשחברה שלי אומרת שהיא לא רוצה צ׳יפס ואז אוכלת חצי מהצ׳יפס שהזמנתי לעצמי,2022-07-15 22:33:16,2747,381,13,https://facebook.com/hapshuta/posts/575041740753679,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRHF6czW1iZ93l2LhvsN-Khs4OqjkENe1CMz2sWDL8OTBcYmHKDMWTeN55gPx82DdyNyw79x6rhv-5vzDLQsAgaSzbDcHb8fgk4_hTIrZOab62MNKXAfH0xlTAWZnYHJg-KSW5jGmJbBtDyIUuz3zG55EJeXiwrNb5Qvz0kiVqBzo0OOXD487EwWnzZNPF3dPa&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_26\,2206,7,533,0,0,0,1,1
150,574791727445347,אני קוראת את התשובות של עצמי לפני שאני מגישה,2022-07-15 15:25:59,3289,1200,24,https://facebook.com/hapshuta/posts/574791727445347,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRxPoQLNufYOc7fv_ZAzLi0nOzmF-0pGojvZktMXkKwOosX6ouf7Ev7DUej0Qm_0fzspYvV-omViSuwPYVPPoFJY5_3sT0a0j-ZoTQf_AEKWefvwKzdVLHf6RiAzuY0s3KuUymsRSaY5Xxji90cYaBoHh-8txsZx8lFTRim_Z3L1IyqILZ_FZr_PiTXBr4wr62&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_ZK\,2307,6,969,5,2,0,0,0
151,574718160786037,"אתם תסלחו לי מאוד אבל אני אכתוב את כל בדיחות הקרש הדלוחות שלי בנושא עומר אדם בפארק הירקון ואתקדם הלאה
שם השיר ישונה מתמיד שלך ל58 דקות שלך
נגמרו הכוחות אין מילים יותר
הלו הלו משטרה יש פה שוד הלילה
באמת עשו שם מסיבה בלעדיו
עאלק לא הולך עד שכולכם מג׳נונים
איפה כל החברות שלה? מחכות לך בפארק הירקון עומר
היא אוהבת אותו אמיתי לא על במה במיטה כאן איתה
הוא הודיע מראש שבסוף הכול חולף
בג יו בג פור מור
הופעה מלאה? לכ-או-רה
היא יודעת מה היא יודעת הוא יברח לה עוד שנייה
אולי הוא נבהל וקיבל סחרחורת
זהו סליחה הלכתי ביי שבת שלום",2022-07-15 13:19:37,4334,402,10,https://facebook.com/hapshuta/posts/574718160786037,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRxPoQLNufYOc7fv_ZAzLi0nOzmF-0pGojvZktMXkKwOosX6ouf7Ev7DUej0Qm_0fzspYvV-omViSuwPYVPPoFJY5_3sT0a0j-ZoTQf_AEKWefvwKzdVLHf6RiAzuY0s3KuUymsRSaY5Xxji90cYaBoHh-8txsZx8lFTRim_Z3L1IyqILZ_FZr_PiTXBr4wr62&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_ZK\,3422,8,900,0,2,1,1,1
152,574635577460962,"עומר אדם הבטיח להרים כל הלילה וחתך אחרי שעה
אני עומר אדם",2022-07-15 10:35:41,4623,409,53,https://facebook.com/hapshuta/posts/574635577460962,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRxPoQLNufYOc7fv_ZAzLi0nOzmF-0pGojvZktMXkKwOosX6ouf7Ev7DUej0Qm_0fzspYvV-omViSuwPYVPPoFJY5_3sT0a0j-ZoTQf_AEKWefvwKzdVLHf6RiAzuY0s3KuUymsRSaY5Xxji90cYaBoHh-8txsZx8lFTRim_Z3L1IyqILZ_FZr_PiTXBr4wr62&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_ZK\,3809,6,804,3,1,0,0,0
153,574353844155802,"וולקאם באק לבית המשוגעים
לפנינו שבוע בלי מספיק אוכל וסיגריות או בתרגום חופשי חארבו דארבו
חשוב לי להזכיר ששרון אשם בהכול ושאם יש צדק בעולם בשבת הקרובה הדייר הכי לא מעניין בתולדות האח הגדול שנותן וייב של שתול של ההפקה יחזור הביתה שלו ויפה שעה אחת קודם
טליה שכולה תכלת אני צופה בך כמו אמא גאה במופע של זוז במחול
את לומדת לענות ואני באמת דומעת
אדון אופק לא יקרא לך שטן ויגיד לך להתבוסס איזו מילה להתבוסס חושב הוא המלט ואז יבוא באהלן אהלן יפטפט על כביסה יבקש את הפן אה כפרה למה מה קרה
נגמרו הימים של להפנות את הלחי השנייה גירל פאוור העצמה ביונסה
וכן טליה שכל כולה תכלת אם את חיה על סיגריות קפה פירות וירקות כלבה חטובה שכמוך אמן עליי אז את תקבלי את מה שאת ראויה לו ולא תוותרי על גרם אחד לטובת אנשים שמזמינים עשרות קילוגרמים מעולם החי
וגם את הפילרטוטים עם שחף אני אוהבת פלוס
מה רע בקצת חרמנות בריאה סגורים בבית הורמונליים יש חשקים והברנש באמת לולבון קולב יפה לכל בגד
וגם יש לו לב זהב מתחת לחזות הזאת של בוגר תואר במדעי המחשב מתנשא שעף על עצמו אז בכלל תהנו לא רואה סיבה שלא את ברכתי קיבלתם אני מאשרת את השידוך
שרין מרבונה וואעליה אני באמת עצובה בשבילך שאת מאוהבת חד צדדית
אנחנו חייבות ערב סרט נראה 10 דברים שאני שונאת אצלך נפרק חצי קילו גולדה נצפה בסטוריז מחשבון פיקטיבי נגיד דברי לשון הרע נגזור אחת לשנייה את הפוני
אבל עד אז את חייבת להפסיק עם הטלנובלה כי חלאס אנחנו לא בכמעט מלאכים את יכולה להגיד ללב שלך שזה לא מתאים ולהתקדם הלאה
קצת פאסון יפה שלי לא לעשות מעצמך מטלית צהובה של ניקול
לא החלטתי מי אשם בריב של דיאן ונתנאל לא כל כך הבנתי את העלילה אבל אני מאחלת בהצלחה לשני הצדדים
שרק תריבו לבריאות אני בעד
רק דיאן אם אפשר להוריד את הווליום הכלב שלי נבהל
אסיפת דיירים: סליחה לא הבנתי מה זו קבוצת התמיכה המרגשת הזו אני באתי לראות דם מטאפורית
מה אתם נותנים להם להתלונן על עצמם זה כמו שכתבתי בראיון עבודה תכונה שלילית פרפקציוניסטית
התרגשתי מאילנה מרגישה שזכיתי להבין קצת יותר את הדמות העמוקה שמאחורי היצירה ביץ׳ וואנה רייד ביץ׳ וואנה סלייד
גם קאזם ריגש ולנתנאל אני לא מאמינה למילה יגיד לי בוקר טוב אני אציץ מהחלון לוודא שבוקר
אופק במקום לבקש סליחה כתב ברכת יום הולדת לעצמו יאללה שתלך בדרך הפרחים לא בדרך הקוצים
ורק מרינה פרקטית לשטוף יותר כלים כל הכבוד זו גברת
בכל אופן אתם גרועים מאוד בלהתלונן על עצמכם אם אתם צריכים עזרה תפנו בכיף כי לי יש עליכם תלונות בשפע
ישיבת תקציב: חשוב לי להזכיר שוב ששרון אשם בהכול מקווה שיש לו ייסורי מצפון
ולא הבנתי איפה ה800 ש״ח של בר וטליה בשביל מה הלכו עם משקפיים על קרש
הריב האהוב עליי חד משמעית בין בר לדיאן ונתנאל ריב מבורך חולה על הפרד ומשול מי יתן והקרע יעמיק
מודה שלא הבנתי את הפיצוץ בין בר לשחף כנראה לא היה לי מספיק אכפת או שיש גבול לכמות הריבים שהמוח שלי מסוגל לעבד
נ.ב: עד מתי לירון וגיא עושים שבוע שבוע רשת די לחסוך בשעות הנחיה
נ.ב 2: מתה ללכת לחברה המיסטיקנית של דינה שגם למדה רפואה ופסיכולוגיה תאמינו לי האישה מתבזבזת ברכבת ישראל
נ.ב 3: אם להשלים עם בר אז רק לטובת גבות מסודרות
נ.ב 4: מה חדר הסודות קודם משחקי הרעב ועכשיו גם הארי פוטר? מה השלב הבא ערפדים ואנשי זאב?
נ.ב 5: חשוב מאוד להצביע לטליה ריוואה ואילנה סומכת עליכם עם ישראל שהשם יהיה בעזרי
בשורות טובות",2022-07-14 23:39:18,2627,367,9,https://facebook.com/hapshuta/posts/574353844155802,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRxPoQLNufYOc7fv_ZAzLi0nOzmF-0pGojvZktMXkKwOosX6ouf7Ev7DUej0Qm_0fzspYvV-omViSuwPYVPPoFJY5_3sT0a0j-ZoTQf_AEKWefvwKzdVLHf6RiAzuY0s3KuUymsRSaY5Xxji90cYaBoHh-8txsZx8lFTRim_Z3L1IyqILZ_FZr_PiTXBr4wr62&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_ZK\,2120,30,467,0,10,0,0,1
154,574255190832334,אם היא עומדת ליד רן דנקר ושומרת נגיעה תאמינו לי שזה חשוב לה,2022-07-14 20:29:49,11357,588,58,https://facebook.com/hapshuta/posts/574255190832334,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRxPoQLNufYOc7fv_ZAzLi0nOzmF-0pGojvZktMXkKwOosX6ouf7Ev7DUej0Qm_0fzspYvV-omViSuwPYVPPoFJY5_3sT0a0j-ZoTQf_AEKWefvwKzdVLHf6RiAzuY0s3KuUymsRSaY5Xxji90cYaBoHh-8txsZx8lFTRim_Z3L1IyqILZ_FZr_PiTXBr4wr62&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_ZK\,8606,21,2722,2,6,0,0,0
155,574226074168579,"מישהי הגיבה ״להלבין פני חבר ברבים״ כי יובל דיין שומרת נגיעה ולא לחצה יד לג׳ו ביידן
תסלחי לי מאוד אבל להלבין את ג׳ו ביידן יותר ממה שהוא עכשיו אי אפשר זה כבר לבן טייד",2022-07-14 19:46:26,5117,149,18,https://facebook.com/hapshuta/posts/574226074168579,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRxPoQLNufYOc7fv_ZAzLi0nOzmF-0pGojvZktMXkKwOosX6ouf7Ev7DUej0Qm_0fzspYvV-omViSuwPYVPPoFJY5_3sT0a0j-ZoTQf_AEKWefvwKzdVLHf6RiAzuY0s3KuUymsRSaY5Xxji90cYaBoHh-8txsZx8lFTRim_Z3L1IyqILZ_FZr_PiTXBr4wr62&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_ZK\,3781,8,1323,3,2,0,0,0
156,574214747503045,"חברות זה סופי
ערכתי לליאור בדיקת דנא והתברר שהוא מאה אחוז הג׳ו גולדברג הזה
אחרי ״את מבינה שזה לכל החיים?״ 🚩 הוא לוקח את קטיה לטבע בידיעה שהיא מפחדת מנחשים וכמובן שהוא יציל אותה
לא אופתע אם אפילו הכניסה עם הרכב לבור הייתה מבוימת
הכול מחושב כלום לא תמים
אבל עכשיו הגענו לשלב שבו ג׳ו מפקפק ושואל בקול רם מה יקרה כשהפרפרים ידעכו עם הזמן
קטיה תברחי
מאז הוא חזר לעצמו והשניים חזרו להתעסק במה שחשוב: ילד בלונדיני או ילדה בלונדינית
אבל בלי לחץ
בינתיים ליאור וקטיה מעלי אקספרס כלומר מאי ומשה מאוהבים עד הגג
כמובן שזה מחזיק כמוני בשיעורי ספורט והופ הם רבים
משה ברור שמקום הלינה חשוב פחות מ8 בבוקינג אין אותי כפרה
לרצות סוויטה זו זכות יסוד בדמוקרטיה הזכות לקניין
מה טבע מה אני בצופים מעניין לי ת׳טרמה הנוף
ובוודאי שהוא ידע שמחכה להם חדר נדיר
משה חלאס להטריל אתה מצחיק כמו פקיד שומה בבקשה תפסיק
הכוכבת האמיתית של הפרק היא כמובן שרת הטבעות סבתא של בן
איזו אחות על מלא איזו אייקון
מתי מצלמים את סבתות ממבט ראשון? או לפחות שיחליפו את דני ויעל הסבתות לוקחות בפער
מעיין מתרגשת מהקוסקוס וקוסקוס זה באמת מרגש
ואיך היא נבוכה מהתכשיטים מעיין קחי תעמיסי תרגישי בנוח יפה שלנו תבזזי מגיע לך
כמו תמיד המשפחה של בן אוהבת את מעיין יותר מבן והוא במקום לשמוח מתפחלץ בכיסא ומכבה איש מטף
בעיקרון סבתא של בן לא טועה כשהיא אומרת שהוא מבלבל את המוח ושאם מעיין תשחק אותה קשה להשגה הוא יהיה בכיס שלה
אבל מעיין את לא צריכה כזה ברנש
תהיי אותנטית ואם לא טוב לו יום טוב לו ושילך לעשות מה שבצ׳ורוס שלו
אף אחד לא שם אותי לשפוט אבל אני אשים את עצמי
אתה יודע מה הבעיה שלך בן מבין הרבות? אתה מת שהם לא יאהבו אותה כדי שיהיה לך תירוץ חיצוני לחתוך ממנה אבל מעיין מושלמת כולם אוהבים אותה 120 מנדטים מה תעשה זבשך
מעיין חייאתי בלב את לא תשבי באוטו ותבכי עם שקית בורקס ביד את תקומי ותלכי כי כפי שאמרו חז״ל ״לאן שלא תלכי רק אל תשכחי יבוא היום תביני הכול תהיי בשבילך ותתחילי לגדול״
נ.ב: פעם אבא של ליאור אמר לו שיש שני דברים חשובים בחיים מה אתה עושה כשאתה קם בבוקר ועם מי אתה קם בבוקר
וואלה לי אבא שלי אמר שחשוב לפתוח קרן השתלמות ושבקלפי רק מחל
נ.ב 2: לא הבנתי את אחיזת העיניים הזו
מראים את הגייז בפרקים הקודמים ואז בפרק עצמו רק סצנה אחת עושים עם מעיין פיקניק בפארק
לא מכבד ואפילו הומופובי מערוץ בשם קשת אני מצפה ליותר
אבל עם כל האהבה מתן וגיא בבירור לא ישרדו לא מחפשת אשמים אבל גיא אשם
נ.ב 3: בשבת פרק ההחלטות כלומר בשבת יאכלו לנו את הראש ואז ב5 דקות האחרונות של הפרק תהיה החלטה אחת
ניסיון העבר מלמד שהזוג היחיד שישרוד הם דני ויעל
נ.ב 4: הרבה יותר נחמד לצפות בפרק בלי לפחד שפתאום תהיה סצנה של לימור וליעד
נ.ב 5: מאי אני מאוד מאוכזבת ממך שלא צפית בשמיניה כי אם היית צופה אז היית יודעת שוירוס זו לא חיה!!!
נ.ב 6: משה כמה זמן להגיד סטופ הייתי מכפכפת אותך יאללה עד שאמרת נסעתי לדימונה וחזרתי
בשורות טובות",2022-07-14 19:26:25,3862,1000,7,https://facebook.com/hapshuta/posts/574214747503045,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRxPoQLNufYOc7fv_ZAzLi0nOzmF-0pGojvZktMXkKwOosX6ouf7Ev7DUej0Qm_0fzspYvV-omViSuwPYVPPoFJY5_3sT0a0j-ZoTQf_AEKWefvwKzdVLHf6RiAzuY0s3KuUymsRSaY5Xxji90cYaBoHh-8txsZx8lFTRim_Z3L1IyqILZ_FZr_PiTXBr4wr62&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_ZK\,2803,29,1026,2,2,0,0,1
157,574020357522484,אני מתפללת לזיווג הגון בזמן שיש לי 28 מאטצ׳ים ואני לא עונה לאף אחד מהם להודעות,2022-07-14 13:33:44,3817,709,54,https://facebook.com/hapshuta/posts/574020357522484,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRxPoQLNufYOc7fv_ZAzLi0nOzmF-0pGojvZktMXkKwOosX6ouf7Ev7DUej0Qm_0fzspYvV-omViSuwPYVPPoFJY5_3sT0a0j-ZoTQf_AEKWefvwKzdVLHf6RiAzuY0s3KuUymsRSaY5Xxji90cYaBoHh-8txsZx8lFTRim_Z3L1IyqILZ_FZr_PiTXBr4wr62&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_ZK\,2841,9,962,3,2,0,0,1
158,573686017555918,אני בכיתה ו׳ יוצאת מהשיעור חצי שעה לפני הזמן כי אני במשמרות זה״ב,2022-07-14 00:08:02,5207,367,38,https://facebook.com/hapshuta/posts/573686017555918,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRxPoQLNufYOc7fv_ZAzLi0nOzmF-0pGojvZktMXkKwOosX6ouf7Ev7DUej0Qm_0fzspYvV-omViSuwPYVPPoFJY5_3sT0a0j-ZoTQf_AEKWefvwKzdVLHf6RiAzuY0s3KuUymsRSaY5Xxji90cYaBoHh-8txsZx8lFTRim_Z3L1IyqILZ_FZr_PiTXBr4wr62&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_ZK\,3587,9,1608,2,0,0,1,0
159,573672810890572,"אמאל׳ה פרק מיותר כמו מערכת בחירות בישראל
קרה בו הכול ולא קרה בו כלום
סורי שרון אבל עשית את הפאדיחה שלך ויצאת נעל בית בלי בית
מה אתה חושף את עצמך באמת כשצפיתי תפסתי את הראש ואמרתי שהשם יהיה בעזרו
עם כל הרצון להתחסד אני במקומם הייתי אוכלת לך את הכבד
מצד שני פרק ראשון שהיית מעניין בו גם זה משהו
מודה לא הבנתי את השרון הזה וייב של ניצב
טליה שכולה תכלת חיים שלנו כל הכבוד שהתגברת על פחד הגבהים שלך וחצית את הקרש אלופה מלכה👸
בר כולה גשר מה את עושה דרמות תחצי אותו ותהיי בשקט מי שישמע
כן זו רמת האובייקטיביות שלי בשלב זה
לא אכחיש בר את שועלה ממזרה ויודעת לשחק את המשחק אבל את מביאה לי חום
את סלית׳רין את בוחרת במודע בכוחות האופל
מילא היית סתומה זה נסלח אבל את אישה חכמה שמנצלת לרעה את החוכמה שלה
תסלחו לי אבל אני לא מסוגלת לשאת יותר את שרין
עברנו מזמן ממחוזות החמוד למחוזות הקרינג׳
אני לא מבקשת המון רק קצת עמוד שדרה
הוא בבירור לא מעוניין בך אז מה את בוכה מזה שהוא אולי חושב שאת צדת אותו? ואיזה בכי וועאליה כאילו במבי מת
אחותי את צריכה לשמוע שירי העצמה ולהתקדם הלאה
ואפרופו שירים לקאזם אני ממליצה לשמוע את זה רק ספורט של דפנה דקל
אין לי בעיה עם ההתפלפויות שלך כי אתה אומר בצורה מכוערת דברים יפים
אבל זה לא בריא נשמה שלי זה מסוכן לך ללב תבין זה משחק
נ.ב: אם אני הפקת משחקי הרעב אני תובעת זכויות יוצרים
מה זה גם רעבים ביצים שלי שים לי במבה ועכשיו גם ציידים ורעש מפחיד כשמישהו ניצוד רק חסר שגיא יגיד מי יתן והסיכויים יהיו לטובתכם
נ.ב 2: טוב מאוד שבוטלה רשימת ההדחה כי היא הייתה דלוחה ביותר
גם ריוואה גם טליה גם שחף וגם קאזם? לא מקובל
נ.ב 3: זה מתן שתן לא רצוני לצפות בבר מגז׳דרת כשאליאב התקדם מה זה התקדם היא בירושלים הוא בעכו
באמת גברים איזה מגדר לא נאמן
נ.ב 4: דניאל התחלת חמוד אבל מה נהיית סנגוריה בע״מ
מגן על בר מגן על שרון יאללה שב בשקט תן לאנשים לריב
המשרה של דייר שכולו תכלת תפוסה
נ.ב 5: תודה לדינה על ״תלמה ללין לשחקנות״ ו״אוהבת אתכם מי יותר מי פחות״ אני באמת אוהבת אותך
נ.ב 6: ריוואה כמה עוד אפשר לקרוא למה שיש בינינו אהבה? צריך פה מילה יותר גדולה
שילך לישון על האף אליאב הזה וההעמדה שלו אותך להדחה שיתעסק בשיער שלו או משהו מה את נפגעת מפגועים
נסיכת פופ יפה שלנו אנחנו איתך עד הגמר
נ.ב 7: למה מרינה חלמה שהיא מפספסת טיסות מה היא עדי בוזגלו
נ.ב 8: אפשר בבקשה להפריד כבר את דיאן ונתנאל? עם שלם מחכה להיפטר מהם זה פשוט לא סבבה שההפקה מתערבת לטובת הדיירים שאני לא אוהבת
נ.ב 9: וחלאס לצלם בשירותים אין לכם שם יוהל״ן בהפקה
נ.ב 10: טליה אני אוהבת אותך מאוד אבל יש דברים שאפילו אני לא יכולה לתת להם לגיטימציה
גזר עם טחינה? יש גבול
בשורות טובות",2022-07-13 23:44:58,3847,650,25,https://facebook.com/hapshuta/posts/573672810890572,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRxPoQLNufYOc7fv_ZAzLi0nOzmF-0pGojvZktMXkKwOosX6ouf7Ev7DUej0Qm_0fzspYvV-omViSuwPYVPPoFJY5_3sT0a0j-ZoTQf_AEKWefvwKzdVLHf6RiAzuY0s3KuUymsRSaY5Xxji90cYaBoHh-8txsZx8lFTRim_Z3L1IyqILZ_FZr_PiTXBr4wr62&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_ZK\,3036,17,790,2,2,0,0,1
160,573643050893548,תמונה של אליאב לצד כל המחויבות שלו כלפי בר אחרי שהוא יצא מהבית,2022-07-13 22:40:45,2671,91,12,https://facebook.com/hapshuta/posts/573643050893548,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRpSHxMYd_m51iHlAvrxV4lny0KMZz7FHSq8mTkyPwQMQOBw0rOvpOr5_8cIjiu2WfkIGbpmegv_z_ji6WXlx4WGq4yM-3ucAIx3gHDKwMERu3aCPcIfU7UWT59MkTeQPabinG7vSYEeWZoVFWgaKxnOxXbuLN8i-0LURM0Zi3S2VmFToefVLaVmyHPIwq5SM6&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_T4\,2009,6,651,3,2,0,0,1
161,573535547570965,"יאיר, אתה לא צריך להסביר איך מכינים קפה טוב",2022-07-13 19:27:48,7791,774,39,https://facebook.com/hapshuta/posts/573535547570965,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRpSHxMYd_m51iHlAvrxV4lny0KMZz7FHSq8mTkyPwQMQOBw0rOvpOr5_8cIjiu2WfkIGbpmegv_z_ji6WXlx4WGq4yM-3ucAIx3gHDKwMERu3aCPcIfU7UWT59MkTeQPabinG7vSYEeWZoVFWgaKxnOxXbuLN8i-0LURM0Zi3S2VmFToefVLaVmyHPIwq5SM6&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_T4\,6018,22,1736,6,9,0,0,1
162,573432797581240,קורל ביסמוט עכשיו מתחת לבית מלון של ג׳ו ביידן,2022-07-13 17:00:49,7670,333,13,https://facebook.com/hapshuta/posts/573432797581240,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRpSHxMYd_m51iHlAvrxV4lny0KMZz7FHSq8mTkyPwQMQOBw0rOvpOr5_8cIjiu2WfkIGbpmegv_z_ji6WXlx4WGq4yM-3ucAIx3gHDKwMERu3aCPcIfU7UWT59MkTeQPabinG7vSYEeWZoVFWgaKxnOxXbuLN8i-0LURM0Zi3S2VmFToefVLaVmyHPIwq5SM6&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_T4\,5252,15,2388,2,12,0,1,1
