post_id,post_text,time,reaction_count,comments,shares,post_url,page_url,like,love,haha,wow,care,angry,sad,images_cnt
3152421918348203,חולה עליו חבר לעת צרה באווירת מאפרה,2022-04-04 12:18:16,776,115,7,https://facebook.com/HezyLaplacian/posts/3152421918348203,https://m.facebook.com/profile/timeline/stream/?cursor=AQHR2PapCtPDowYnRdoBhQPWkCXlH65VCR1emeQD2EYEDf-uyYcEtIBL_tTtkhZJ78cSQuW9a_v3MchVghhSpPDjP-btHd6Q0YKpXbmEh2qJlBmZBi0HaTSeOHvC7ExXx_ENRTV4e81z5iRj8YNg5pY6luV9g4CfJOIvZSapDDqWU8yirLWuXUx6zoUA7_gfIlMdDXcqBR6dEGCxbicwIAYWtc7U4Nuevki65e60RO49_HAT6jKv8OMP62anMULF6pWTR5vPz584JtwCXYW53fbs7A&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_Jc\,594,2,175,2,1,2,0,1
3152323408358054,איכס אנשים בישראל מרשים לעצמם לדבר ככה גיזענות זה מכוער היתגלה הפרצוף האמיתי של הגשש הסמולנים,2022-04-04 08:33:12,47,1,0,https://facebook.com/HezyLaplacian/posts/3152323408358054,https://m.facebook.com/profile/timeline/stream/?cursor=AQHR2PapCtPDowYnRdoBhQPWkCXlH65VCR1emeQD2EYEDf-uyYcEtIBL_tTtkhZJ78cSQuW9a_v3MchVghhSpPDjP-btHd6Q0YKpXbmEh2qJlBmZBi0HaTSeOHvC7ExXx_ENRTV4e81z5iRj8YNg5pY6luV9g4CfJOIvZSapDDqWU8yirLWuXUx6zoUA7_gfIlMdDXcqBR6dEGCxbicwIAYWtc7U4Nuevki65e60RO49_HAT6jKv8OMP62anMULF6pWTR5vPz584JtwCXYW53fbs7A&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_Jc\,43,0,3,1,0,0,0,1
3151986751725053,"חזי משתף מישפטים של אנשים גדולים וואלה צודק שהייתי בבצפר אמרתי למורה שיש לי הוכחה לסוחר הנוסע ישר שיחררה לי אחת לא נתנה לי להגיד מילה חחחח וואלה זאתי לא שמעה יוני לנון זצ""ל צדיק יסודו אפט גט שניסתלק מעולמנו על ידי מיתנקש תימני סטודנט למשפטים בבר אילן בשעתו יוני שלנו היה מביא אימרות הצגה כמו עשו אהבה לא מילחמה ואינני בנה של פורטונה וגם את המישפט היפה הזה",2022-04-03 19:57:55,358,26,0,https://facebook.com/HezyLaplacian/posts/3151986751725053,https://m.facebook.com/profile/timeline/stream/?cursor=AQHR7FfDVKel2fUOpdD9ek6v9VYHcWZi5WwjsKkBQgOQLm81ERWW2zAkWk9kryOU6kwhEZLQMv7-tNGVTCJu4aUnRX0ilmVRm46kbl99Jh5kpFz9vvbcbWCbbX9paIyZCPDVMNnCkiVYSP06OUMuABpqFvjsIb4yskkTLv5dC_5qF4kSMbgGMY2PFxsod13iLeiRnh7soW0N3pRptj8n__qifaQMMbah9ouOJl1c1iYni6TuxlC9ug4QKXGjqhiC6v-738_zLXnXkXaaCSvzTjyNtA&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_vk\,269,2,85,0,1,0,1,1
3151850265072035,מישפט מהקיר של אסי פרץ שהוא דראטה סינטיס בחברת איקומרקס בקלאוד שיחררתי לו שפיץ למה שום מילה שם לא בשפת הקודש אבל מישפט יפה,2022-04-03 15:42:48,332,9,1,https://facebook.com/HezyLaplacian/posts/3151850265072035,https://m.facebook.com/profile/timeline/stream/?cursor=AQHR7FfDVKel2fUOpdD9ek6v9VYHcWZi5WwjsKkBQgOQLm81ERWW2zAkWk9kryOU6kwhEZLQMv7-tNGVTCJu4aUnRX0ilmVRm46kbl99Jh5kpFz9vvbcbWCbbX9paIyZCPDVMNnCkiVYSP06OUMuABpqFvjsIb4yskkTLv5dC_5qF4kSMbgGMY2PFxsod13iLeiRnh7soW0N3pRptj8n__qifaQMMbah9ouOJl1c1iYni6TuxlC9ug4QKXGjqhiC6v-738_zLXnXkXaaCSvzTjyNtA&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_vk\,264,3,62,1,1,0,1,1
3151679095089152,הקוסם בפעולה,2022-04-03 09:38:49,549,91,6,https://facebook.com/HezyLaplacian/posts/3151679095089152,https://m.facebook.com/profile/timeline/stream/?cursor=AQHR7FfDVKel2fUOpdD9ek6v9VYHcWZi5WwjsKkBQgOQLm81ERWW2zAkWk9kryOU6kwhEZLQMv7-tNGVTCJu4aUnRX0ilmVRm46kbl99Jh5kpFz9vvbcbWCbbX9paIyZCPDVMNnCkiVYSP06OUMuABpqFvjsIb4yskkTLv5dC_5qF4kSMbgGMY2PFxsod13iLeiRnh7soW0N3pRptj8n__qifaQMMbah9ouOJl1c1iYni6TuxlC9ug4QKXGjqhiC6v-738_zLXnXkXaaCSvzTjyNtA&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_vk\,365,0,183,1,0,0,0,0
3151334901790238,"נמיות ערב טוב להלן פיתרון החידה שפורסמה ליפני כמה ימים פתר ומצא אלירן שמילה מתרגל בקורס ""בדידה וידידה"" שעות קבלה 16-18 קנדה עליון

טבק = 2
נרגילה = 5
גחל = 1

בדיקה:",2022-04-02 20:55:42,340,46,2,https://facebook.com/HezyLaplacian/posts/3151334901790238,https://m.facebook.com/profile/timeline/stream/?cursor=AQHR7FfDVKel2fUOpdD9ek6v9VYHcWZi5WwjsKkBQgOQLm81ERWW2zAkWk9kryOU6kwhEZLQMv7-tNGVTCJu4aUnRX0ilmVRm46kbl99Jh5kpFz9vvbcbWCbbX9paIyZCPDVMNnCkiVYSP06OUMuABpqFvjsIb4yskkTLv5dC_5qF4kSMbgGMY2PFxsod13iLeiRnh7soW0N3pRptj8n__qifaQMMbah9ouOJl1c1iYni6TuxlC9ug4QKXGjqhiC6v-738_zLXnXkXaaCSvzTjyNtA&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_vk\,245,5,87,2,1,0,0,1
3151301738460221,הלב בוכה הראש לא מסוגל לעכל הקיבה לא מסוגלת לחשוב איך הלכתה טור טיילור הוקינס מתופף עתיר זכויות ותגליות בעולם הפיזיקה על אף מחלתו הקשה זוכר אותך לנצח ואת המיזמורים הקדושים לומד להיות זבוב ובזמנים של this על מושג הסקופ מי נישאר לנו מהתקופה ההיא קובן הלך סטלי מאליס בשרשראות מרקוב גם הלך סקוט מסלע בית כנסת טייסים גם חתך חולה על שירו פלוש שיר על פעולות בדנס נישארנו אם אבי ודר החמוץ מתוק אווו אני אני אני עוד חי שמעו אחיי אני עוד חי ושתי עיני עוד נישאות לאור גם עופרה לקחה אותה שפעת התמנים אלוקים מקים שם למעלה הרכב גראנג׳חנון לא יכולים לעמוד יותר בגזרות טאטע רחם עלינו בתמונה טור טיילור אם מקריס קרנל זכור לטוב מילהקת גנקול ניזכור ולא נישכח סייע בהכנת הכתבה שי גנור מושב ערוגות,2022-04-02 19:51:09,134,21,1,https://facebook.com/HezyLaplacian/posts/3151301738460221,https://m.facebook.com/profile/timeline/stream/?cursor=AQHR7FfDVKel2fUOpdD9ek6v9VYHcWZi5WwjsKkBQgOQLm81ERWW2zAkWk9kryOU6kwhEZLQMv7-tNGVTCJu4aUnRX0ilmVRm46kbl99Jh5kpFz9vvbcbWCbbX9paIyZCPDVMNnCkiVYSP06OUMuABpqFvjsIb4yskkTLv5dC_5qF4kSMbgGMY2PFxsod13iLeiRnh7soW0N3pRptj8n__qifaQMMbah9ouOJl1c1iYni6TuxlC9ug4QKXGjqhiC6v-738_zLXnXkXaaCSvzTjyNtA&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_vk\,92,12,23,0,4,0,3,1
3151073155149746,"ג'אווה- שפה עמוסת לוחות דודים מונחית עצמים מעוצבת במיוחד לכתיבת קוד לגאסי הגיעה לחיינו הודות לקמפיין הצגה של שמש מערכות מיקרוגל באמצע תקופת הבועה של הדוד קום ידועה גם כ-המקולי קולקין של שפות התיכנות במקור נוצרה כדי ליצור שלט טלויזיה משופר ואז עשו לה עלק השקה ב1996 ומאז אף אחד לא טרח לעדכן את האתר ג'אווה רצה על 3 מיליארד מכשירים במשך 25 שנה רובים נגני בלו-ריי כחול-קרן הסיסמא של השפה היא- תיכתוב פעם אחת תריץ בכול מקום בתכלס זה- תיכתוב פעם אחת דבג בכל מקום נגיד הברדק של לוג-ארבע-יוסי היה באשמת ג'אווה לג'אווה יש פרזנטור שהוא יצור עם עין אחת שמזכיר לנו שהשפה הזאת זה בולבול אחד גדול וזה למה אנשים אוהבים לישנוא אותה ויוצרים בימקומה שפות אחרת כמו גרובי קלוזר סקאלה וקוטלין לצערנו לג'אווה אין מרפא והקקה הזה נתן השראה לקקה אחר בשם ג'אווהסקריפת שפה שלקח למפתחים 25 שנה להביא לחצי אפייה הופס שלשלנו עוד אופרטור ♫(__,__) קונדישינל קסור-ספראד-נאליש-קולסינג-איף FART OPERATOR שזה בעצם בודק אם משהו הוא טרו פעם אפילו ג'אווה ניסתה ליגנוב מג'אווהסכריפת תפרנסה אם ג'אווה אפלטס המזל זה שהאפלטס היה כזה מחורבן שזה גרם להטמל ססס וג'אווהסכריפת להיראות כמו הפשטה טובה לביניית מימשק מישתמש מה יפה שעם החברה שלך בוחרת להישתמש בג'אווה אתם מקבלים אחד פלוס אחד גם את מסד נתונים אורקל ככה אפשר להעביר עוד 20 שנה בלדבר על מיגרציה לפוסטגרס בזמן שאתם משלמים ערימות לתאגיד מיושן כדי להתחיל להישתמש בגאווה פשוט תתקינו JDK JVM ו-JRE ואל תישכחו גם ליקנות מסך חדש ולהפוך אותו שיהיה אנכי בישביל כול השגיאות שיעופו לכם לפנים עכשיו תחזרו איתי על המנטרה- PUBLIC STATIC VOID MAIN STRING ARGS פאבליק סטטיק וויד מיין סטרינג ארגס או בקיצור פסומס""א כדי ליצור תוכנית שאומרת אהלן עולם ומכריחה אותך על הדרך ליכתוב מונחה עצמים ואחר כך לתת בתבניות עיצוב של הגאנג אוף באנג ארבעת המופלאים אחרי זה פשוט תקלידו מערכת.בחוץ.הדפסשורה אם אהלן עולם כמו שאפשר ליראות אנחנו מקבלים הרבה אם לוחות דודים מאשר אם משהו כמו פיתון בונוס למתמידים- כעבור קצת זמן יגיע אליכם הראש צוות יגיד לכם הקלאס גדול מדי שבור לי אותו להיררכיה של סובקלאסים מקוננים עמוק למה צריך שיהיה בלתי אפשרי לעשות לזה ריפקטור פיצר קטלני נוסף של גאווה הוא להיתפטר מהעבודה וללכת ליהנות מהחיים שגם ככה קצרים מדי בישביל פאבליק סטטיק וויד מיין סטרינג ארגס תודה לידידי יוסף ג'ף דלייני מהאתר הצגה ספינתאש שכתב את כול זה ומביא לנו סירטונים יפים ככה לסבר את העין מדי שבוע תעשו אוהב שתף וסובסקריב וניתראה בהעתקה הבאה https://www.youtube.com/watch?v=m4-HM_sCvtQ",2022-04-02 12:39:41,203,42,2,https://facebook.com/HezyLaplacian/posts/3151073155149746,https://m.facebook.com/profile/timeline/stream/?cursor=AQHR7FfDVKel2fUOpdD9ek6v9VYHcWZi5WwjsKkBQgOQLm81ERWW2zAkWk9kryOU6kwhEZLQMv7-tNGVTCJu4aUnRX0ilmVRm46kbl99Jh5kpFz9vvbcbWCbbX9paIyZCPDVMNnCkiVYSP06OUMuABpqFvjsIb4yskkTLv5dC_5qF4kSMbgGMY2PFxsod13iLeiRnh7soW0N3pRptj8n__qifaQMMbah9ouOJl1c1iYni6TuxlC9ug4QKXGjqhiC6v-738_zLXnXkXaaCSvzTjyNtA&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_vk\,125,1,77,0,0,0,0,1
3150488275208234,"מוכר סובארו אימפרזה טורבו מודל 2007 כמו חדשה בקושי ראתה כביש רציניים בלבד בפרטי קיצר לא משנה קחו ככה חידה יפה לסופש גאון מי שפותר!!!!!!

בתוך השורש זה צריך שלוש גחל ולא טבק אמרתי למאור בנישתי שישנה הוא התחיל ליבכות לי חזי אי אפשר לשנות תמונה אחרי ששמת טפיייי שיחררתי לו אחת אמרתי לו אזהרה ריאשונה אתה יודע מה קורה בשלוש אזהרות קיצור אלופים אולי עכשיו יהיה יותר קללללל ליפתור",2022-04-01 16:32:19,272,27,4,https://facebook.com/HezyLaplacian/posts/3150488275208234,https://m.facebook.com/profile/timeline/stream/?cursor=AQHR7FfDVKel2fUOpdD9ek6v9VYHcWZi5WwjsKkBQgOQLm81ERWW2zAkWk9kryOU6kwhEZLQMv7-tNGVTCJu4aUnRX0ilmVRm46kbl99Jh5kpFz9vvbcbWCbbX9paIyZCPDVMNnCkiVYSP06OUMuABpqFvjsIb4yskkTLv5dC_5qF4kSMbgGMY2PFxsod13iLeiRnh7soW0N3pRptj8n__qifaQMMbah9ouOJl1c1iYni6TuxlC9ug4QKXGjqhiC6v-738_zLXnXkXaaCSvzTjyNtA&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_vk\,190,1,79,1,1,0,0,1
3150339441889784,גאה להכריז שאני חזי קיבלתי את מדליית פילדס היוקרתית אילון לינדנשטראוס אני מאחוריייך יאללה יאללה אחד באפריל חג של גויים ניחנקנו,2022-04-01 11:36:04,74,3,0,https://facebook.com/HezyLaplacian/posts/3150339441889784,https://m.facebook.com/profile/timeline/stream/?cursor=AQHR7FfDVKel2fUOpdD9ek6v9VYHcWZi5WwjsKkBQgOQLm81ERWW2zAkWk9kryOU6kwhEZLQMv7-tNGVTCJu4aUnRX0ilmVRm46kbl99Jh5kpFz9vvbcbWCbbX9paIyZCPDVMNnCkiVYSP06OUMuABpqFvjsIb4yskkTLv5dC_5qF4kSMbgGMY2PFxsod13iLeiRnh7soW0N3pRptj8n__qifaQMMbah9ouOJl1c1iYni6TuxlC9ug4QKXGjqhiC6v-738_zLXnXkXaaCSvzTjyNtA&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_vk\,63,0,11,0,0,0,0,1
3150005815256480,מישפט יפה מרגש אותי כול פעם מחדש ככה ליסגור את השבוע בנעימות של האשכנזי הבכיר בואכה פולני נדב קוהן אחד הנודרים הגדולים באזור בקעת אונו בני עטרות שבוע טוב ומבורך כבשי מתלב שלי,2022-03-31 22:51:31,670,139,9,https://facebook.com/HezyLaplacian/posts/3150005815256480,https://m.facebook.com/profile/timeline/stream/?cursor=AQHR7FfDVKel2fUOpdD9ek6v9VYHcWZi5WwjsKkBQgOQLm81ERWW2zAkWk9kryOU6kwhEZLQMv7-tNGVTCJu4aUnRX0ilmVRm46kbl99Jh5kpFz9vvbcbWCbbX9paIyZCPDVMNnCkiVYSP06OUMuABpqFvjsIb4yskkTLv5dC_5qF4kSMbgGMY2PFxsod13iLeiRnh7soW0N3pRptj8n__qifaQMMbah9ouOJl1c1iYni6TuxlC9ug4QKXGjqhiC6v-738_zLXnXkXaaCSvzTjyNtA&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_vk\,496,48,113,7,5,0,1,1
3149915845265477,"נמיות ערב הצגה ומועדים לשמיכה ליפני יומיים היה אירוע מחונן כמו שאומרים יומולדת כ""ו ירחים לאח התותח שלא רואה מוסך נדב חייק ברוך הבנאדם מחזמר בוק אוף מימון נפל בפח עושה תואר במיחשובים ותוכן מילואים בישביל כולנו עם הוא לא טוחן מנצים ביגלל הסם הקל הוא אם בחילה מאלגברה 2 וכסף שחסך בדייטים הוא מוציא על הסינים בעלי אקספרס הרים את דגל הזוגיות ונטל הראייה אם אלכסה מאמזון מאחל לך עוד שנים רבות באתרים של הערומות ומי ייתן ותבוא בביט הנישואין במהרה בימינו למה אני מודאג מזל טוב ממתק בתמונה נדב בהופעה של טמפל אוף דה סטונהנג' שילוב של שתי להקות מי שעבר את גיל 40 מכיר",2022-03-31 19:45:51,56,5,1,https://facebook.com/HezyLaplacian/posts/3149915845265477,https://m.facebook.com/profile/timeline/stream/?cursor=AQHR7FfDVKel2fUOpdD9ek6v9VYHcWZi5WwjsKkBQgOQLm81ERWW2zAkWk9kryOU6kwhEZLQMv7-tNGVTCJu4aUnRX0ilmVRm46kbl99Jh5kpFz9vvbcbWCbbX9paIyZCPDVMNnCkiVYSP06OUMuABpqFvjsIb4yskkTLv5dC_5qF4kSMbgGMY2PFxsod13iLeiRnh7soW0N3pRptj8n__qifaQMMbah9ouOJl1c1iYni6TuxlC9ug4QKXGjqhiC6v-738_zLXnXkXaaCSvzTjyNtA&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_vk\,44,3,9,0,0,0,0,1
3149909501932778,היום יום הולדת למי לחסילון גמל שלמה מיספר אחת בכל איזור הרצליה מחקר ופיתוח רבתי חן אלגאנאטי האחת והיחיד שעל שמה קרוי האלגוריתם לא להאמין לפרסים אין להם יד בדבר נודרת אמיתית שעוסקת בפרונט אנד ועוד מחפשת מיקצוע אמיתי אבל את הבכיר ליבה כבר מצאה בתערוכה של יפנית מטרופה שעושה נקודות באימא של חזי מה קורה גיברת אם הנקודות ומה קורה ממתק מציע לגיברת ב30 שניות לפני שחותכים אותך החוצה אשכנזים חייבים למצוא תחביבים מזל טוב חן יחבילה ממתק מיקס שוקולדה מאחלים חזי והחבו,2022-03-31 19:33:06,51,5,0,https://facebook.com/HezyLaplacian/posts/3149909501932778,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRi8799h0dVNuURRz7_anGY79qZWYndR0_i7yGxCrxM_qC2FqkjRte0vmopfXQq8Cm-_NBOpKEbG-4A9_Ata0pIabM9XuxivXpNgnmLmFrXMwEVF_o6sRRyR2U65IvhPNibiYMDGR-N2jB9YnNOoEKORhMK0KEp4LMyrF89XyMrUvme2RNgcjq4Dvi_-au-MOFpp1o1blZvLhMJ_QYlmuJVS439qV4LM3aEb3rzqSwAA8L4DFfoGltInQMMKcPf36y9_qrvm3iC2Vtk6gAOvapxA&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_Aw\,42,2,7,0,0,0,0,1
3149764618613933,יש לי אישה זאת האמא שלך ווא ווא מה אמר עליךךךך לא הייתי שותק הייתי משתק לא הייתי מדבג הייתי מקנפג,2022-03-31 15:12:37,155,12,0,https://facebook.com/HezyLaplacian/posts/3149764618613933,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRi8799h0dVNuURRz7_anGY79qZWYndR0_i7yGxCrxM_qC2FqkjRte0vmopfXQq8Cm-_NBOpKEbG-4A9_Ata0pIabM9XuxivXpNgnmLmFrXMwEVF_o6sRRyR2U65IvhPNibiYMDGR-N2jB9YnNOoEKORhMK0KEp4LMyrF89XyMrUvme2RNgcjq4Dvi_-au-MOFpp1o1blZvLhMJ_QYlmuJVS439qV4LM3aEb3rzqSwAA8L4DFfoGltInQMMKcPf36y9_qrvm3iC2Vtk6gAOvapxA&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_Aw\,113,1,40,1,0,0,0,1
3149676878622707,"המייסד של דוקר משיק את הדבר הבא- סכין

יפה מאוד היידה קריית מוצקין שלח לי הקומפוז הראשי דניאל צק'רוב",2022-03-31 12:20:53,307,42,1,https://facebook.com/HezyLaplacian/posts/3149676878622707,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRi8799h0dVNuURRz7_anGY79qZWYndR0_i7yGxCrxM_qC2FqkjRte0vmopfXQq8Cm-_NBOpKEbG-4A9_Ata0pIabM9XuxivXpNgnmLmFrXMwEVF_o6sRRyR2U65IvhPNibiYMDGR-N2jB9YnNOoEKORhMK0KEp4LMyrF89XyMrUvme2RNgcjq4Dvi_-au-MOFpp1o1blZvLhMJ_QYlmuJVS439qV4LM3aEb3rzqSwAA8L4DFfoGltInQMMKcPf36y9_qrvm3iC2Vtk6gAOvapxA&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_Aw\,193,1,112,1,0,0,0,1
3149673431956385,"""כל נופש הוא אופסייט אבל לא כל אופסייט הוא נופש""
-- מישפט חזק של חבר שלי מתי פחחות סייבר בעמ יפו בואכה עגמי רבתי",2022-03-31 12:14:21,140,7,1,https://facebook.com/HezyLaplacian/posts/3149673431956385,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRi8799h0dVNuURRz7_anGY79qZWYndR0_i7yGxCrxM_qC2FqkjRte0vmopfXQq8Cm-_NBOpKEbG-4A9_Ata0pIabM9XuxivXpNgnmLmFrXMwEVF_o6sRRyR2U65IvhPNibiYMDGR-N2jB9YnNOoEKORhMK0KEp4LMyrF89XyMrUvme2RNgcjq4Dvi_-au-MOFpp1o1blZvLhMJ_QYlmuJVS439qV4LM3aEb3rzqSwAA8L4DFfoGltInQMMKcPf36y9_qrvm3iC2Vtk6gAOvapxA&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_Aw\,114,0,25,1,0,0,0,0
3149562098634185,בין גל הַדַּלָּקוֹת בסינוסים לגל הַדְּלֵקוֹת בסכינוסים תהיו חזקים ותיזכרו– שהגלים מיתחזקים הנמיות מתגלות הגה בדק ומצא רבי אמיר שחר-דהן הראשון לציון מערב,2022-03-31 08:06:07,100,15,0,https://facebook.com/HezyLaplacian/posts/3149562098634185,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRi8799h0dVNuURRz7_anGY79qZWYndR0_i7yGxCrxM_qC2FqkjRte0vmopfXQq8Cm-_NBOpKEbG-4A9_Ata0pIabM9XuxivXpNgnmLmFrXMwEVF_o6sRRyR2U65IvhPNibiYMDGR-N2jB9YnNOoEKORhMK0KEp4LMyrF89XyMrUvme2RNgcjq4Dvi_-au-MOFpp1o1blZvLhMJ_QYlmuJVS439qV4LM3aEb3rzqSwAA8L4DFfoGltInQMMKcPf36y9_qrvm3iC2Vtk6gAOvapxA&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_Aw\,77,0,22,1,0,0,0,1
3149558511967877,"סידרה יפה עווטר- מכנס הטורים האחרון

שלחה לי עינבל נאמן זכורה לטוב",2022-03-31 07:57:10,729,101,1,https://facebook.com/HezyLaplacian/posts/3149558511967877,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRi8799h0dVNuURRz7_anGY79qZWYndR0_i7yGxCrxM_qC2FqkjRte0vmopfXQq8Cm-_NBOpKEbG-4A9_Ata0pIabM9XuxivXpNgnmLmFrXMwEVF_o6sRRyR2U65IvhPNibiYMDGR-N2jB9YnNOoEKORhMK0KEp4LMyrF89XyMrUvme2RNgcjq4Dvi_-au-MOFpp1o1blZvLhMJ_QYlmuJVS439qV4LM3aEb3rzqSwAA8L4DFfoGltInQMMKcPf36y9_qrvm3iC2Vtk6gAOvapxA&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_Aw\,586,2,140,0,0,0,1,1
3149181682005560,"כאן מדבגים

שלחה לי זואי רוזנפלד-מעתוק מנהלת אתר הפסבוק הגזורע",2022-03-30 18:08:44,190,17,1,https://facebook.com/HezyLaplacian/posts/3149181682005560,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRi8799h0dVNuURRz7_anGY79qZWYndR0_i7yGxCrxM_qC2FqkjRte0vmopfXQq8Cm-_NBOpKEbG-4A9_Ata0pIabM9XuxivXpNgnmLmFrXMwEVF_o6sRRyR2U65IvhPNibiYMDGR-N2jB9YnNOoEKORhMK0KEp4LMyrF89XyMrUvme2RNgcjq4Dvi_-au-MOFpp1o1blZvLhMJ_QYlmuJVS439qV4LM3aEb3rzqSwAA8L4DFfoGltInQMMKcPf36y9_qrvm3iC2Vtk6gAOvapxA&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_Aw\,159,1,28,1,0,0,1,1
3148903765366685,"נמיות היום יום רביעי ח""י פעמים הקסה כי טוב יומולדת 30 עגול יפה לארמדיל הבכיר ביותר באיזור חיפה בואכה שכונת זיו ארז זולקוב אח תותח אורתוגונלי לאותו אנך הבנאדם אמר אני רוצה כסף וגם לעשות משהו לנשמה זה למה הוא גם עובד במחשב וגם עושה דוקטורט בחשמל לצערנו אין לו מספיק כסף לנטפליקס אז הוא מישתתף במקהלת נערי הטייזקס של הטכניון שר עקפלות קוראלות של באך BWV7 עבה מריה יש נמיות אולי מכירות אותו מקורס מעגלים אלקטרונים שיעמום תחת שהיה מתרגל שם בודק העתקות ועגור הומומורפי לחש לי שהוא גם נותן בבדיחות אבא שעל זה חזי לא סולח לא בעולם הזה וגם לא בעולם ה-n+k שיהיה מזל טוב גדול ממתק מקווה ליראותך תחת חופה ועישונין במהרה בימינו אמן סלע",2022-03-30 09:01:07,88,14,0,https://facebook.com/HezyLaplacian/posts/3148903765366685,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRi8799h0dVNuURRz7_anGY79qZWYndR0_i7yGxCrxM_qC2FqkjRte0vmopfXQq8Cm-_NBOpKEbG-4A9_Ata0pIabM9XuxivXpNgnmLmFrXMwEVF_o6sRRyR2U65IvhPNibiYMDGR-N2jB9YnNOoEKORhMK0KEp4LMyrF89XyMrUvme2RNgcjq4Dvi_-au-MOFpp1o1blZvLhMJ_QYlmuJVS439qV4LM3aEb3rzqSwAA8L4DFfoGltInQMMKcPf36y9_qrvm3iC2Vtk6gAOvapxA&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_Aw\,64,6,17,1,0,0,0,1
3148518295405232,"וואלה לא לומד חשבון במיכללה למה יש לי כבר מיקצוע מכונאי רכב אבל פייר היתרגשתי כפול 1.5 שלח לי ד""ר אילון זוהר מומחה קריפתו ונפט חתולים",2022-03-29 18:40:06,360,6,2,https://facebook.com/HezyLaplacian/posts/3148518295405232,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRi8799h0dVNuURRz7_anGY79qZWYndR0_i7yGxCrxM_qC2FqkjRte0vmopfXQq8Cm-_NBOpKEbG-4A9_Ata0pIabM9XuxivXpNgnmLmFrXMwEVF_o6sRRyR2U65IvhPNibiYMDGR-N2jB9YnNOoEKORhMK0KEp4LMyrF89XyMrUvme2RNgcjq4Dvi_-au-MOFpp1o1blZvLhMJ_QYlmuJVS439qV4LM3aEb3rzqSwAA8L4DFfoGltInQMMKcPf36y9_qrvm3iC2Vtk6gAOvapxA&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_Aw\,281,0,77,2,0,0,0,1
3148499992073729,כואב מאוד שלח לי עוז הררי שכונת קירית מושה רחובות,2022-03-29 18:05:35,235,28,0,https://facebook.com/HezyLaplacian/posts/3148499992073729,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRi8799h0dVNuURRz7_anGY79qZWYndR0_i7yGxCrxM_qC2FqkjRte0vmopfXQq8Cm-_NBOpKEbG-4A9_Ata0pIabM9XuxivXpNgnmLmFrXMwEVF_o6sRRyR2U65IvhPNibiYMDGR-N2jB9YnNOoEKORhMK0KEp4LMyrF89XyMrUvme2RNgcjq4Dvi_-au-MOFpp1o1blZvLhMJ_QYlmuJVS439qV4LM3aEb3rzqSwAA8L4DFfoGltInQMMKcPf36y9_qrvm3iC2Vtk6gAOvapxA&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_Aw\,193,0,37,2,0,0,3,1
